品类,日期,预测销量
category106,2023/8/6,3.0186489129967264
category106,2023/8/7,3.4150708885849004
category106,2023/8/8,3.9284669518872426
category106,2023/8/9,3.241159535446629
category106,2023/8/10,3.630532577144415
category106,2023/8/11,3.447883899245738
category106,2023/8/12,3.37008700169884
category106,2023/8/13,3.0186489129967264
category106,2023/8/14,3.4150708885849004
category106,2023/8/15,3.2801634238147357
category106,2023/8/16,3.241159535446629
category106,2023/8/17,3.630532577144415
category106,2023/8/18,4.278711236842054
category106,2023/8/19,3.37008700169884
category106,2023/8/20,2.878648912996727
category106,2023/8/21,2.3298741314761156
category106,2023/8/22,2.4659430874908184
category106,2023/8/23,3.2371975128713073
category106,2023/8/24,3.584263346375185
category106,2023/8/25,3.1634315016433394
category106,2023/8/26,2.959802876564715
category106,2023/8/27,1.4407155327577619
category106,2023/8/28,2.198237767839752
category106,2023/8/29,2.36963753347037
category106,2023/8/30,3.337864179537974
category106,2023/8/31,3.3968954994073375
category106,2023/9/1,3.1257648349766725
category106,2023/9/2,2.9474951842570225
category106,2023/9/3,1.4407155327577619
category106,2023/9/4,2.198237767839752
category106,2023/9/5,2.36963753347037
category106,2023/9/6,3.337864179537974
category106,2023/9/7,3.3968954994073375
category106,2023/9/8,3.1257648349766725
category106,2023/9/9,4.106044866175683
category106,2023/9/10,2.787612384710199
category106,2023/9/11,2.438237767839752
category106,2023/9/12,2.288092944725782
category106,2023/9/13,3.2171975128713073
category106,2023/9/14,3.584263346375185
category106,2023/9/15,3.1634315016433394
category106,2023/9/16,2.959802876564715
category106,2023/9/17,1.4407155327577619
category106,2023/9/18,2.198237767839752
category106,2023/9/19,2.36963753347037
category106,2023/9/20,3.337864179537974
category106,2023/9/21,3.3968954994073375
category106,2023/9/22,3.1257648349766725
category106,2023/9/23,2.9474951842570225
category106,2023/9/24,1.4407155327577619
category106,2023/9/25,2.198237767839752
category106,2023/9/26,2.36963753347037
category106,2023/9/27,3.337864179537974
category106,2023/9/28,3.3968954994073375
category106,2023/9/29,5.792210465587199
category106,2023/9/30,4.276876648176486
category107,2023/7/1,307.4036281085128
category107,2023/7/2,307.8151705551264
category107,2023/7/3,305.63529088171725
category107,2023/7/4,335.85691021870457
category107,2023/7/5,309.46297770112255
category107,2023/7/6,308.99605085312294
category107,2023/7/7,306.6423534767799
category107,2023/7/8,330.1420045763652
category107,2023/7/9,309.6498621902886
category107,2023/7/10,309.05401272196855
category107,2023/7/11,312.69033467489027
category107,2023/7/12,323.84587319402203
category107,2023/7/13,310.2190245395672
category107,2023/7/14,306.5146246069225
category107,2023/7/15,316.37090994229135
category107,2023/7/16,327.4589857068337
category107,2023/7/17,311.3939003587334
category107,2023/7/18,320.90495493766844
category107,2023/7/19,320.5279278623838
category107,2023/7/20,333.7105149774607
category107,2023/7/21,322.4123388442245
category107,2023/7/22,335.07983047386574
category107,2023/7/23,332.4884933937812
category107,2023/7/24,343.0278058290948
category107,2023/7/25,354.09769442735364
category107,2023/7/26,493.913890137671
category107,2023/7/27,598.911701503496
category107,2023/7/28,608.8002370306052
category107,2023/7/29,492.32615075609533
category107,2023/7/30,492.5924537043074
category107,2023/7/31,477.35502288718186
category107,2023/8/1,402.41382964720646
category107,2023/8/2,474.1696099406404
category107,2023/8/3,402.8533147151085
category107,2023/8/4,413.7138440991941
category107,2023/8/5,432.09665788189255
category107,2023/8/6,414.9029971964868
category107,2023/8/7,422.8465874523221
category107,2023/8/8,424.78569601442075
category107,2023/8/9,527.547573495153
category107,2023/8/10,410.25317920124985
category107,2023/8/11,411.82889940324117
category107,2023/8/12,399.21490158735025
category107,2023/8/13,388.41488643684744
category107,2023/8/14,392.8349465707358
category107,2023/8/15,384.49661325187395
category107,2023/8/16,479.27238520778474
category107,2023/8/17,424.7026412802739
category107,2023/8/18,452.33099086110184
category107,2023/8/19,428.31149949617435
category107,2023/8/20,426.3130147965339
category107,2023/8/21,413.1245511716094
category107,2023/8/22,434.48570337416334
category107,2023/8/23,544.3397986033782
category107,2023/8/24,412.3225095375802
category107,2023/8/25,407.6053459632172
category107,2023/8/26,407.02783532028394
category107,2023/8/27,409.962569940736
category107,2023/8/28,393.03560293030824
category107,2023/8/29,384.5327608820215
category107,2023/8/30,472.06017769307715
category107,2023/8/31,413.3358029778564
category107,2023/9/1,429.48926767380317
category107,2023/9/2,429.1710734614247
category107,2023/9/3,424.3532096017287
category107,2023/9/4,412.02525845905876
category107,2023/9/5,407.4544925479526
category107,2023/9/6,541.1088102583897
category107,2023/9/7,410.4919454350161
category107,2023/9/8,408.2182850241563
category107,2023/9/9,411.5400548458565
category107,2023/9/10,403.3996968138629
category107,2023/9/11,391.91644584393055
category107,2023/9/12,393.3285383202695
category107,2023/9/13,472.9038670037665
category107,2023/9/14,426.70142878499945
category107,2023/9/15,452.2886838771342
category107,2023/9/16,423.1522825723782
category107,2023/9/17,415.8443781488677
category107,2023/9/18,396.1048809803283
category107,2023/9/19,392.58067679413296
category107,2023/9/20,469.9693263592258
category107,2023/9/21,409.9827272202807
category107,2023/9/22,439.7655181635658
category107,2023/9/23,439.34825640772164
category107,2023/9/24,430.5694893873026
category107,2023/9/25,417.6371210964215
category107,2023/9/26,408.64906870708757
category107,2023/9/27,526.3888102583898
category107,2023/9/28,412.65242162549225
category107,2023/9/29,436.0011208919921
category107,2023/9/30,426.7515914301872
category108,2023/7/1,258.81723611446955
category108,2023/7/2,232.22302410446727
category108,2023/7/3,207.3112530899763
category108,2023/7/4,205.52155347364013
category108,2023/7/5,203.77135049188436
category108,2023/7/6,210.60576423361567
category108,2023/7/7,224.33448389646014
category108,2023/7/8,258.5424025712613
category108,2023/7/9,234.7455746617532
category108,2023/7/10,208.8957866201691
category108,2023/7/11,206.67049347513932
category108,2023/7/12,203.92901405756788
category108,2023/7/13,207.11208061630418
category108,2023/7/14,217.9589439106243
category108,2023/7/15,254.3774389607977
category108,2023/7/16,233.81353677052564
category108,2023/7/17,210.22871519159764
category108,2023/7/18,211.26021386941787
category108,2023/7/19,210.8355389192289
category108,2023/7/20,211.6159565018523
category108,2023/7/21,223.42438514497007
category108,2023/7/22,260.70487058472935
category108,2023/7/23,236.3971374323159
category108,2023/7/24,208.90041432579676
category108,2023/7/25,208.19705696720285
category108,2023/7/26,207.97122928968446
category108,2023/7/27,208.36039332155903
category108,2023/7/28,219.50431513957562
category108,2023/7/29,255.73021673857548
category108,2023/7/30,237.11527239539203
category108,2023/7/31,209.54071519159766
category108,2023/8/1,212.7260233932274
category108,2023/8/2,212.61245450800635
category108,2023/8/3,212.33559539074122
category108,2023/8/4,223.84744466877956
category108,2023/8/5,262.5423705847293
category108,2023/8/6,234.86408841270807
category108,2023/8/7,210.34077934426793
category108,2023/8/8,219.8567299685713
category108,2023/8/9,218.4104062882518
category108,2023/8/10,220.60868876454745
category108,2023/8/11,227.40955941932876
category108,2023/8/12,265.1091314542945
category108,2023/8/13,235.9430158320629
category108,2023/8/14,214.79549888816496
category108,2023/8/15,214.4459432004733
category108,2023/8/16,215.72444065658652
category108,2023/8/17,220.65807640030351
category108,2023/8/18,233.67245550906028
category108,2023/8/19,265.04246478762786
category108,2023/8/20,234.1779324987296
category108,2023/8/21,216.05647956449343
category108,2023/8/22,220.04415072613938
category108,2023/8/23,218.67876311258686
category108,2023/8/24,223.8086072218097
category108,2023/8/25,226.4146458022691
category108,2023/8/26,264.43913145429457
category108,2023/8/27,235.4128981850041
category108,2023/8/28,211.55154650721255
category108,2023/8/29,212.72240297058818
category108,2023/8/30,215.6570645882104
category108,2023/8/31,220.42157313232966
category108,2023/9/1,227.32289275266214
category108,2023/9/2,265.5091314542945
category108,2023/9/3,235.1979324987296
category108,2023/9/4,214.80857581124184
category108,2023/9/5,213.1761083541602
category108,2023/9/6,215.5344406565865
category108,2023/9/7,220.52557640030352
category108,2023/9/8,226.572570172017
category108,2023/9/9,272.1370881642513
category108,2023/9/10,242.0696505523966
category108,2023/9/11,218.1638215654876
category108,2023/9/12,219.32009398178425
category108,2023/9/13,218.99025661908038
category108,2023/9/14,220.84067289153157
category108,2023/9/15,228.91936002251737
category108,2023/9/16,265.47279329004334
category108,2023/9/17,237.65878463515529
category108,2023/9/18,214.80749888816493
category108,2023/9/19,214.4459432004733
category108,2023/9/20,215.61158351372936
category108,2023/9/21,220.65807640030351
category108,2023/9/22,226.572570172017
category108,2023/9/23,265.35113145429455
category108,2023/9/24,234.8579324987296
category108,2023/9/25,215.20286845338234
category108,2023/9/26,217.63352346458217
category108,2023/9/27,219.00995358877736
category108,2023/9/28,221.0490062248649
category108,2023/9/29,226.81731729845376
category108,2023/9/30,265.3891314542945
category109,2023/7/1,765.8793250343223
category109,2023/7/2,724.8421548542195
category109,2023/7/3,737.9559132750288
category109,2023/7/4,678.555516413119
category109,2023/7/5,661.0565000596741
category109,2023/7/6,651.9062429674927
category109,2023/7/7,720.1320499859335
category109,2023/7/8,717.4028380464061
category109,2023/7/9,718.6393585522161
category109,2023/7/10,763.3815954907164
category109,2023/7/11,770.2580968260767
category109,2023/7/12,739.2102082335891
category109,2023/7/13,695.3759541918154
category109,2023/7/14,725.3653026819832
category109,2023/7/15,700.8190811541758
category109,2023/7/16,681.2579215506213
category109,2023/7/17,747.2882739247694
category109,2023/7/18,706.3871700695049
category109,2023/7/19,678.4776358363357
category109,2023/7/20,677.7010044254337
category109,2023/7/21,738.7174443634858
category109,2023/7/22,694.6190283252841
category109,2023/7/23,706.9980147907147
category109,2023/7/24,767.9805428591376
category109,2023/7/25,782.8843349213147
category109,2023/7/26,771.7811115949336
category109,2023/7/27,809.5218994737215
category109,2023/7/28,820.8990278099953
category109,2023/7/29,921.9435739952781
category109,2023/7/30,991.4039409609999
category109,2023/7/31,1034.8143139768729
category109,2023/8/1,928.2903917879507
category109,2023/8/2,952.5698673679262
category109,2023/8/3,960.6942245107832
category109,2023/8/4,939.9924127963538
category109,2023/8/5,1071.086533064974
category109,2023/8/6,928.4790578441166
category109,2023/8/7,1012.2822165742753
category109,2023/8/8,916.2384155974744
category109,2023/8/9,918.0511219466806
category109,2023/8/10,1004.9317245107833
category109,2023/8/11,941.4985794630206
category109,2023/8/12,1086.825533064974
category109,2023/8/13,940.4257245107832
category109,2023/8/14,1015.7222165742752
category109,2023/8/15,921.9280822641412
category109,2023/8/16,917.7777886133474
category109,2023/8/17,1101.1432721298308
category109,2023/8/18,968.8027461296873
category109,2023/8/19,1091.915533064974
category109,2023/8/20,942.9590578441166
category109,2023/8/21,1014.8614473435061
category109,2023/8/22,1139.5504632165218
category109,2023/8/23,948.7168362323948
category109,2023/8/24,1076.319272129831
category109,2023/8/25,945.2844127963539
category109,2023/8/26,1084.2367638342048
category109,2023/8/27,1207.9730285400872
category109,2023/8/28,1029.2751616292203
category109,2023/8/29,995.5364155974744
category109,2023/8/30,917.2862886133474
category109,2023/8/31,1031.8065743276331
category109,2023/9/1,1166.1492168256577
category109,2023/9/2,1195.9615806840218
category109,2023/9/3,980.5884387964975
category109,2023/9/4,1000.7077806768393
category109,2023/9/5,911.337082264141
category109,2023/9/6,1123.371092642651
category109,2023/9/7,1166.2545761591348
category109,2023/9/8,972.3343486937898
category109,2023/9/9,1056.8783663983074
category109,2023/9/10,918.7522886133472
category109,2023/9/11,1231.641870420429
category109,2023/9/12,1303.1624278074864
category109,2023/9/13,1046.9082348892937
category109,2023/9/14,966.4267245107833
category109,2023/9/15,898.5672882542293
category109,2023/9/16,1198.6844726254137
category109,2023/9/17,1228.252973595032
category109,2023/9/18,1058.8512880028468
category109,2023/9/19,945.1700267085854
category109,2023/9/20,905.3605743276332
category109,2023/9/21,1063.7262116902705
category109,2023/9/22,1183.1192168256578
category109,2023/9/23,1250.343914017355
category109,2023/9/24,1044.3301707867295
category109,2023/9/25,1022.4681140101727
category109,2023/9/26,1001.838082264141
category109,2023/9/27,1039.9645450236037
category109,2023/9/28,1105.9735926426513
category109,2023/9/29,933.7875794630205
category109,2023/9/30,1072.7581441760851
category11,2023/7/1,63.9454410192147
category11,2023/7/2,62.27534864055735
category11,2023/7/3,72.49597801511987
category11,2023/7/4,74.62791639244828
category11,2023/7/5,72.85312475369429
category11,2023/7/6,67.81637462920004
category11,2023/7/7,73.50773711910666
category11,2023/7/8,66.30701766479135
category11,2023/7/9,63.35558673579544
category11,2023/7/10,73.95607281010983
category11,2023/7/11,71.97323008565164
category11,2023/7/12,71.99028903940858
category11,2023/7/13,69.37856667794938
category11,2023/7/14,71.94329249121994
category11,2023/7/15,63.416442128728974
category11,2023/7/16,62.19907879928749
category11,2023/7/17,71.0735079296498
category11,2023/7/18,70.35301826443192
category11,2023/7/19,71.94235253147207
category11,2023/7/20,70.49070967432922
category11,2023/7/21,70.5780949557145
category11,2023/7/22,63.561164350951195
category11,2023/7/23,61.962078799287504
category11,2023/7/24,71.1735079296498
category11,2023/7/25,70.97328535844902
category11,2023/7/26,71.75235253147206
category11,2023/7/27,70.64213824575779
